Year,Age Group,Sex,VALUE,Region_Dublin,Region_Mid-East,Region_Mid-West,Region_Midland,Region_South-East,Region_South-West,Region_West
2022,2.0,1,17.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,2.0,1,18.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,2.0,1,17.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,2.0,1,26.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,2.0,1,49.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2.0,1,31.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,2.0,1,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,2.0,0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2.0,0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,2.0,0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,2.0,0,16.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,2.0,0,26.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,2.0,0,47.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2.0,0,30.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,2.0,0,12.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,3.0,1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3.0,1,16.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,3.0,1,17.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,3.0,1,16.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,3.0,1,24.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,3.0,1,44.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3.0,1,28.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,3.0,1,11.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,3.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3.0,0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,3.0,0,16.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,3.0,0,15.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,3.0,0,23.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,3.0,0,43.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3.0,0,26.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,3.0,0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,4.0,1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4.0,1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,4.0,1,15.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,4.0,1,13.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,4.0,1,21.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,4.0,1,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4.0,1,23.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,4.0,1,9.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,4.0,0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4.0,0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,4.0,0,14.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,4.0,0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,4.0,0,21.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,4.0,0,49.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4.0,0,21.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,4.0,0,8.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,5.0,1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5.0,1,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,5.0,1,13.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,5.0,1,11.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,5.0,1,20.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,5.0,1,55.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5.0,1,18.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,5.0,1,8.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,5.0,0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,5.0,0,13.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,5.0,0,11.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,5.0,0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,5.0,0,56.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5.0,0,19.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,5.0,0,8.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,6.0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6.0,1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,6.0,1,14.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,6.0,1,12.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,6.0,1,21.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,6.0,1,57.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6.0,1,21.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,6.0,1,9.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,6.0,0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6.0,0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,6.0,0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,6.0,0,13.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,6.0,0,23.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,6.0,0,60.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6.0,0,24.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,6.0,0,9.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,7.0,1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7.0,1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,7.0,1,16.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,7.0,1,14.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,7.0,1,25.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,7.0,1,58.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7.0,1,27.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,7.0,1,11.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,7.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7.0,0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,7.0,0,18.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,7.0,0,16.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,7.0,0,28.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,7.0,0,62.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7.0,0,30.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,7.0,0,12.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,8.0,1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8.0,1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,8.0,1,18.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,8.0,1,17.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,8.0,1,28.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,8.0,1,59.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8.0,1,31.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8.0,1,12.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,8.0,0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8.0,0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,8.0,0,19.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,8.0,0,18.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,8.0,0,30.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,8.0,0,61.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8.0,0,33.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8.0,0,13.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,9.0,1,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9.0,1,17.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,9.0,1,18.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,9.0,1,16.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,9.0,1,27.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,9.0,1,51.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9.0,1,29.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,9.0,1,11.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,9.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9.0,0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,9.0,0,18.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,9.0,0,17.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,9.0,0,27.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,9.0,0,51.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9.0,0,30.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,9.0,0,11.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,10.0,1,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10.0,1,16.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,10.0,1,17.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,10.0,1,15.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,10.0,1,25.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10.0,1,44.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10.0,1,27.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,10.0,1,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,10.0,0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10.0,0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,10.0,0,17.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,10.0,0,15.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,10.0,0,24.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10.0,0,45.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10.0,0,26.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,10.0,0,10.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,11.0,1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,11.0,1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,11.0,1,16.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,11.0,1,14.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,11.0,1,23.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,11.0,1,38.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,11.0,1,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,11.0,1,9.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,11.0,0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,11.0,0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,11.0,0,16.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,11.0,0,15.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,11.0,0,23.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,11.0,0,40.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,11.0,0,23.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,11.0,0,9.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,12.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12.0,1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,12.0,1,14.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,12.0,1,13.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,12.0,1,20.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,12.0,1,33.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12.0,1,19.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,12.0,1,8.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,12.0,0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12.0,0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,12.0,0,14.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,12.0,0,13.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,12.0,0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,12.0,0,36.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12.0,0,19.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,12.0,0,8.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,13.0,1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13.0,1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,13.0,1,13.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,13.0,1,11.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,13.0,1,18.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,13.0,1,28.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13.0,1,16.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,13.0,1,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,13.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13.0,0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,13.0,0,12.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,13.0,0,11.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,13.0,0,18.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,13.0,0,31.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13.0,0,16.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,13.0,0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,14.0,1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,14.0,1,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,14.0,1,11.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,14.0,1,9.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,14.0,1,15.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,14.0,1,23.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,14.0,1,13.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,14.0,1,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,14.0,0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,14.0,0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,14.0,0,11.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,14.0,0,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,14.0,0,15.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,14.0,0,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,14.0,0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,14.0,0,6.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,15.0,1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,15.0,1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,15.0,1,8.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,15.0,1,7.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,15.0,1,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,15.0,1,17.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,15.0,1,9.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,15.0,1,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,15.0,0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,15.0,0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,15.0,0,8.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,15.0,0,7.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,15.0,0,12.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,15.0,0,21.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,15.0,0,10.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,15.0,0,4.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,16.0,1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,16.0,1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,16.0,1,4.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,16.0,1,4.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,16.0,1,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,16.0,1,10.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,16.0,1,5.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,16.0,1,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,16.0,0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,16.0,0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,16.0,0,5.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,16.0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,16.0,0,8.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,16.0,0,14.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,16.0,0,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,16.0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,17.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17.0,1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,17.0,1,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,17.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,17.0,1,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,17.0,1,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17.0,1,3.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,17.0,1,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,17.0,0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17.0,0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,17.0,0,5.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,17.0,0,4.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,17.0,0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,17.0,0,15.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17.0,0,5.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,17.0,0,2.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,0.0,1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,0.0,1,14.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,0.0,1,12.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,0.0,1,20.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,0.0,1,42.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,1,23.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,1,9.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,0.0,0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,0.0,0,13.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,0.0,0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,0.0,0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,0.0,0,40.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,0,22.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,1.0,1,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,1.0,1,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,1.0,1,16.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,1.0,1,15.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,1.0,1,24.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,1.0,1,46.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,1.0,1,27.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,1.0,1,11.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,1.0,0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,1.0,0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,1.0,0,15.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,1.0,0,14.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,1.0,0,23.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,1.0,0,44.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,1.0,0,26.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,1.0,0,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,2.0,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2.0,1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,2.0,1,18.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,2.0,1,17.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,2.0,1,27.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,2.0,1,50.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2.0,1,31.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,2.0,1,12.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,2.0,0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2.0,0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,2.0,0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,2.0,0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,2.0,0,26.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,2.0,0,48.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2.0,0,30.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,2.0,0,12.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,3.0,1,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3.0,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,3.0,1,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,3.0,1,17.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,3.0,1,24.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,3.0,1,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3.0,1,29.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,3.0,1,11.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,3.0,0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3.0,0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,3.0,0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,3.0,0,15.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,3.0,0,24.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,3.0,0,43.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3.0,0,27.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,3.0,0,11.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,4.0,1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4.0,1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,4.0,1,15.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,4.0,1,14.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,4.0,1,22.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,4.0,1,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4.0,1,24.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,4.0,1,9.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,4.0,0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4.0,0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,4.0,0,16.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,4.0,0,13.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,4.0,0,22.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,4.0,0,46.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4.0,0,22.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,4.0,0,9.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,5.0,1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5.0,1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,5.0,1,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,5.0,1,11.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
